ID,Date,Element,Data_Value
USC00265705,2013-07-02,TMIN,300
USC00260125,2008-01-26,TMIN,44
USC00265705,2013-07-02,TMAX,467
USW00053123,2011-09-15,TMAX,289
USR0000NRER,2015-08-08,TMAX,344
USW00053123,2011-09-15,TMIN,172
USR0000NKYL,2005-10-20,TMIN,44
USW00023169,2005-03-28,TMAX,200
USC00264439,2007-10-26,TMIN,122
USS0015N10S,2015-04-08,TMAX,18
USC00264439,2013-07-02,TMIN,311
USW00023169,2007-04-02,TMAX,306
USW00053123,2008-05-18,TMAX,394
USR0000NRER,2015-08-08,TMIN,172
USC00265705,2009-09-05,TMAX,367
USC00265705,2009-09-05,TMIN,244
USR0000NRER,2005-05-28,TMAX,339
USR0000NRER,2011-08-19,TMIN,228
USC00260125,2008-01-31,TMIN,6
USW00023169,2009-07-24,TMAX,361
USR0000AMUS,2009-02-07,TMIN,0
USW00023169,2009-07-24,TMIN,283
USW00023169,2006-02-08,TMAX,228
USS0015N10S,2015-05-20,TMIN,10
USW00023169,2006-02-08,TMIN,61
USS0015N10S,2015-05-20,TMAX,108
USR0000NKYL,2012-02-15,TMIN,-67
USR0000NKYL,2012-02-15,TMAX,44
USR0000NKYL,2008-02-06,TMAX,106
USR0000NKYL,2008-02-06,TMIN,-39
USC00261371,2006-12-07,TMIN,44
USC00029376,2005-06-14,TMAX,411
USC00261371,2006-12-07,TMAX,200
USW00053123,2008-12-01,TMIN,89
USW00053123,2008-12-01,TMAX,206
USW00053123,2014-07-10,TMIN,267
USW00053123,2014-07-10,TMAX,344
USC00260125,2014-07-17,TMAX,428
USS0015N10S,2014-01-02,TMAX,100
USC00260125,2006-11-14,TMIN,106
USS0015N10S,2014-01-02,TMIN,1
USC00264439,2008-01-21,TMAX,117
USC00264439,2008-05-31,TMAX,339
USW00023169,2011-10-02,TMIN,222
USW00023169,2011-10-02,TMAX,350
USW00053123,2012-03-22,TMIN,89
USC00265705,2008-01-21,TMIN,-11
USC00265705,2008-01-21,TMAX,144
USC00260125,2008-01-31,TMAX,117
USC00264439,2008-01-21,TMIN,56
USR0000NRER,2005-02-06,TMIN,6
USR0000NRER,2005-02-06,TMAX,139
USC00265705,2014-01-27,TMIN,28
USC00265705,2014-01-27,TMAX,200
USC00264439,2014-01-27,TMIN,28
USC00260125,2014-05-18,TMAX,394
USC00260125,2014-05-18,TMIN,217
USR0000AMUS,2009-04-21,TMIN,100
USW00023169,2010-06-10,TMIN,233
USC00264439,2014-01-27,TMAX,200
USR0000AMUS,2009-02-07,TMAX,78
USW00023169,2010-06-10,TMAX,350
USR0000AMUS,2009-04-21,TMAX,294
USC00260125,2008-08-22,TMAX,417
USW00053123,2012-03-22,TMAX,267
USR0000AMUS,2005-09-29,TMIN,133
USC00260125,2006-11-14,TMAX,244
USC00260125,2015-07-11,TMAX,350
USC00264439,2006-10-12,TMAX,272
USC00028516,2006-04-28,TMAX,317
USC00028516,2006-04-28,TMIN,150
USC00260125,2008-05-28,TMAX,339
USR0000NKYL,2013-08-12,TMIN,122
USW00023169,2010-10-27,TMAX,183
USR0000NKYL,2013-08-12,TMAX,289
USW00023169,2010-10-27,TMIN,106
USC00260125,2008-05-28,TMIN,161
USS0015N10S,2015-11-20,TMAX,106
USS0015N10S,2015-03-08,TMIN,-4
USW00023169,2009-09-05,TMIN,250
USW00023169,2009-09-05,TMAX,372
USC00028516,2006-02-01,TMIN,56
USS0015N10S,2015-03-08,TMAX,114
USR0000NRER,2005-11-17,TMIN,28
USC00028516,2006-02-01,TMAX,206
USW00023169,2011-02-23,TMIN,33
USW00023169,2011-02-23,TMAX,161
USC00265705,2015-06-05,TMAX,328
USC00264439,2006-10-12,TMIN,122
USC00260125,2014-07-17,TMIN,278
USC00265705,2010-12-25,TMIN,39
USR0000NKYL,2010-10-23,TMIN,22
USW00053123,2009-10-11,TMIN,122
USW00053123,2006-06-25,TMIN,278
USW00053123,2006-06-25,TMAX,428
USW00023169,2008-05-17,TMAX,367
USW00023169,2008-05-17,TMIN,206
USC00261371,2005-09-25,TMIN,161
USR0000AMUS,2005-09-29,TMAX,272
USC00261371,2005-09-25,TMAX,367
USR0000AMUS,2007-03-02,TMIN,-56
USR0000AMUS,2007-03-02,TMAX,78
USR0000AMUS,2005-01-15,TMIN,-6
USW00053123,2009-10-11,TMAX,294
USS0015N10S,2015-11-20,TMIN,-9
USC00265705,2010-12-25,TMAX,156
USR0000AMUS,2005-01-15,TMAX,172
USC00265705,2015-06-05,TMIN,200
USC00029376,2005-06-14,TMIN,228
USC00265705,2006-10-12,TMIN,139
USR0000AMUS,2011-12-24,TMIN,0
USR0000AMUS,2011-12-24,TMAX,100
USC00265705,2006-10-12,TMAX,272
USR0000NKYL,2010-10-23,TMAX,111
USC00264439,2008-05-31,TMIN,172
USC00264439,2010-12-25,TMIN,39
USW00023169,2007-05-21,TMAX,333
USW00053123,2013-04-15,TMIN,150
USR0000NKYL,2011-12-14,TMIN,-78
USW00053123,2009-03-10,TMIN,56
USR0000AMUS,2008-08-04,TMAX,306
USR0000AMUS,2008-08-04,TMIN,183
USW00053123,2013-04-15,TMAX,261
USW00053123,2007-01-23,TMIN,11
USC00264439,2010-12-25,TMAX,133
USW00053123,2007-01-23,TMAX,144
USW00053123,2009-03-10,TMAX,150
USR0000NKYL,2015-05-09,TMIN,-22
USR0000AMUS,2008-02-27,TMIN,0
USR0000AMUS,2008-02-27,TMAX,189
USW00023169,2008-07-01,TMAX,428
USW00023169,2008-07-01,TMIN,300
USC00264439,2012-01-30,TMAX,167
USC00264439,2012-01-30,TMIN,0
USW00023169,2007-07-05,TMAX,467
USR0000NKYL,2009-10-25,TMAX,156
USW00023169,2007-07-05,TMIN,300
USR0000AMUS,2014-08-24,TMIN,144
USR0000NKYL,2009-01-18,TMAX,117
USR0000NKYL,2013-02-24,TMAX,22
USC00260125,2008-04-15,TMIN,200
USC00265705,2007-12-03,TMIN,11
USR0000AMUS,2006-06-09,TMAX,306
USR0000AMUS,2006-06-09,TMIN,111
USW00023169,2010-09-30,TMIN,256
USW00023169,2010-09-30,TMAX,367
USC00261371,2005-01-30,TMIN,50
USC00265705,2012-09-30,TMAX,356
USC00265705,2012-09-30,TMIN,200
USR0000NKYL,2010-04-25,TMAX,183
USR0000NKYL,2010-04-25,TMIN,33
USW00023169,2011-09-14,TMAX,250
USW00023169,2011-09-14,TMIN,178
USR0000AMUS,2014-02-22,TMAX,172
USS0015N10S,2013-05-29,TMIN,48
USS0015N10S,2013-05-29,TMAX,167
USR0000NKYL,2009-01-18,TMIN,-6
USC00028516,2006-09-16,TMAX,272
USC00028516,2006-09-16,TMIN,178
USC00265705,2007-12-03,TMAX,139
USR0000NRER,2014-11-23,TMAX,133
USR0000NKYL,2011-12-14,TMAX,67
USC00260125,2008-04-15,TMAX,350
USC00261371,2005-01-30,TMAX,144
USR0000NKYL,2013-02-24,TMIN,-78
USR0000AMUS,2014-08-24,TMAX,289
USR0000NRER,2009-02-20,TMAX,144
USR0000NRER,2008-10-26,TMAX,283
USC00029376,2006-10-12,TMIN,144
USW00023169,2006-09-16,TMAX,261
USW00023169,2006-09-16,TMIN,167
USC00029376,2006-10-12,TMAX,306
USR0000AMUS,2011-03-23,TMIN,-33
USR0000AMUS,2011-03-23,TMAX,133
USC00264439,2005-08-20,TMAX,372
USW00023169,2007-05-21,TMIN,228
USC00264439,2005-08-20,TMIN,217
USR0000NRER,2008-10-26,TMIN,89
USW00053123,2013-09-21,TMIN,206
USC00029376,2007-04-02,TMAX,333
USR0000NRER,2015-05-28,TMIN,144
USW00053123,2013-09-21,TMAX,350
USC00029376,2007-04-02,TMIN,128
USR0000NRER,2015-05-28,TMAX,311
USC00261371,2007-07-23,TMAX,428
USR0000NRER,2009-02-20,TMIN,0
USC00261371,2007-07-23,TMIN,261
USC00261371,2009-03-06,TMIN,72
USR0000NRER,2012-04-09,TMAX,272
USR0000NRER,2012-04-09,TMIN,67
USC00260125,2013-05-29,TMIN,194
USR0000AMUS,2010-02-08,TMAX,83
USC00265705,2012-01-30,TMAX,178
USC00265705,2012-01-30,TMIN,22
USR0000NKYL,2009-10-25,TMIN,28
USW00023169,2013-09-18,TMAX,344
USC00265705,2015-03-07,TMAX,256
USC00265705,2015-03-07,TMIN,89
USW00023169,2013-09-18,TMIN,233
USW00023169,2009-08-23,TMAX,322
USR0000NKYL,2006-01-09,TMIN,-56
USW00023169,2009-08-23,TMIN,228
USR0000AMUS,2009-01-30,TMIN,0
USR0000AMUS,2013-07-17,TMAX,333
USW00053123,2007-12-11,TMAX,94
USR0000AMUS,2010-02-08,TMIN,-39
USR0000AMUS,2012-05-18,TMAX,250
USR0000NKYL,2006-01-09,TMAX,56
USR0000AMUS,2012-05-18,TMIN,117
USR0000AMUS,2011-03-27,TMAX,156
USW00053123,2007-12-11,TMIN,33
USR0000AMUS,2011-03-27,TMIN,17
USR0000AMUS,2011-09-25,TMAX,300
USR0000AMUS,2011-09-25,TMIN,122
USR0000AMUS,2013-07-17,TMIN,194
USR0000AMUS,2009-01-30,TMAX,139
USC00264439,2012-08-31,TMAX,367
USC00265705,2005-11-08,TMIN,128
USR0000NKYL,2011-03-04,TMAX,94
USR0000NRER,2011-05-06,TMIN,200
USR0000NKYL,2011-03-04,TMIN,-28
USC00265705,2005-01-09,TMIN,83
USC00265705,2005-01-09,TMAX,133
USR0000NRER,2011-05-06,TMAX,311
USC00264439,2015-09-18,TMIN,172
USC00261371,2011-05-24,TMIN,139
USW00023169,2006-03-23,TMIN,83
USC00261371,2011-05-24,TMAX,322
USW00023169,2006-03-23,TMAX,211
USR0000AMUS,2005-12-31,TMAX,100
USC00260125,2007-01-06,TMAX,183
USR0000AMUS,2005-12-31,TMIN,44
USR0000AMUS,2007-02-16,TMIN,6
USR0000AMUS,2007-02-16,TMAX,161
USC00261371,2009-01-26,TMIN,39
USR0000AMUS,2006-08-01,TMIN,178
USC00261371,2009-01-26,TMAX,200
USC00260125,2009-05-28,TMAX,378
USR0000AMUS,2006-08-01,TMAX,267
USC00260125,2006-12-02,TMIN,56
USC00260125,2009-05-28,TMIN,233
USR0000AMUS,2012-12-04,TMAX,189
USC00260125,2006-12-02,TMAX,128
USW00053123,2014-08-24,TMAX,367
USR0000AMUS,2007-12-06,TMIN,72
USC00264439,2013-01-09,TMIN,33
USR0000NRER,2015-10-28,TMAX,239
USR0000NRER,2009-02-05,TMIN,50
USC00261371,2005-10-30,TMIN,111
USW00053123,2006-09-17,TMAX,283
USW00053123,2006-09-17,TMIN,167
USR0000NRER,2015-10-28,TMIN,122
USC00261371,2005-10-30,TMAX,283
USC00264439,2015-06-05,TMIN,189
USC00264439,2015-06-05,TMAX,333
USW00053123,2009-02-06,TMAX,172
USW00053123,2009-02-06,TMIN,100
USW00023169,2015-09-16,TMAX,306
USW00023169,2015-09-16,TMIN,211
USC00264439,2013-01-09,TMAX,156
USR0000AMUS,2006-06-16,TMIN,106
USR0000AMUS,2006-06-16,TMAX,289
USC00264439,2009-01-06,TMAX,100
USC00264439,2009-01-06,TMIN,-39
USR0000AMUS,2012-12-04,TMIN,28
USC00260125,2007-01-06,TMIN,6
USR0000NKYL,2008-04-10,TMIN,6
USR0000NRER,2015-08-30,TMIN,250
USC00261371,2007-07-09,TMAX,456
USC00261371,2007-07-09,TMIN,311
USW00023169,2009-12-01,TMAX,178
USW00023169,2011-06-09,TMIN,211
USW00023169,2009-12-01,TMIN,50
USW00053123,2009-08-24,TMAX,361
USW00023169,2010-06-18,TMAX,367
USR0000NKYL,2008-12-17,TMAX,-28
USW00023169,2010-06-18,TMIN,228
USW00053123,2009-08-24,TMIN,206
USR0000AMUS,2007-10-21,TMAX,139
USC00261371,2010-08-16,TMAX,444
USR0000AMUS,2012-01-18,TMAX,122
USC00261371,2010-08-16,TMIN,233
USR0000NRER,2005-05-28,TMIN,161
USW00023169,2007-08-04,TMIN,289
USR0000AMUS,2012-01-18,TMIN,-39
USR0000AMUS,2015-11-05,TMAX,78
USC00261371,2005-10-03,TMAX,361
USC00261371,2005-10-03,TMIN,206
USR0000AMUS,2015-11-05,TMIN,-28
USR0000NKYL,2010-04-12,TMIN,-33
USC00261371,2010-08-06,TMIN,256
USR0000NKYL,2010-04-12,TMAX,61
USW00053123,2012-10-30,TMAX,267
USR0000NRER,2010-11-27,TMAX,100
USC00264439,2015-09-18,TMAX,333
USR0000NRER,2015-08-30,TMAX,328
USR0000AMUS,2005-12-28,TMIN,11
USR0000AMUS,2005-12-28,TMAX,161
USW00053123,2013-08-27,TMAX,339
USC00265705,2014-04-08,TMIN,139
USW00053123,2014-04-04,TMAX,200
USW00053123,2014-04-04,TMIN,89
USW00053123,2013-08-27,TMIN,206
USW00053123,2014-08-24,TMIN,222
USR0000NKYL,2008-04-10,TMAX,128
USW00023169,2011-06-09,TMAX,350
USC00260125,2006-07-19,TMAX,428
USW00023169,2007-05-09,TMIN,189
USW00023169,2007-05-09,TMAX,361
USC00260125,2006-07-19,TMIN,289
USR0000AMUS,2007-11-03,TMIN,100
USW00053123,2012-10-30,TMIN,111
USC00265705,2014-04-08,TMAX,289
USC00264439,2014-04-08,TMIN,133
USC00264439,2014-04-08,TMAX,317
USR0000AMUS,2007-11-03,TMAX,222
USR0000NRER,2009-05-11,TMAX,333
USR0000NKYL,2005-03-20,TMIN,-11
USR0000NRER,2009-02-05,TMAX,161
USS0015N10S,2014-06-28,TMIN,103
USS0015N10S,2014-06-28,TMAX,245
USR0000NRER,2007-05-02,TMIN,150
USR0000NRER,2005-11-17,TMAX,200
USC00261371,2007-05-05,TMAX,294
USR0000AMUS,2013-09-05,TMIN,144
USR0000AMUS,2013-09-05,TMAX,311
USR0000NRER,2009-03-29,TMAX,233
USR0000NKYL,2010-02-23,TMAX,83
USC00261371,2007-05-05,TMIN,167
USC00265705,2012-08-31,TMAX,389
USC00265705,2012-08-31,TMIN,283
USR0000NRER,2009-03-29,TMIN,72
USC00260125,2015-07-11,TMIN,261
USR0000NRER,2014-02-16,TMAX,233
USR0000NRER,2007-05-02,TMAX,267
USR0000NKYL,2013-10-16,TMAX,139
USW00053123,2013-05-01,TMAX,278
USR0000NKYL,2013-10-16,TMIN,-11
USW00053123,2013-05-01,TMIN,167
USR0000AMUS,2011-05-18,TMIN,6
USW00053123,2008-10-13,TMAX,194
USW00023169,2014-03-25,TMAX,289
USC00265705,2010-09-15,TMIN,200
USS0015N10S,2008-10-07,TMAX,161
USR0000AMUS,2006-08-31,TMAX,328
USR0000AMUS,2006-08-31,TMIN,172
USW00053123,2012-07-05,TMIN,217
USW00053123,2012-07-05,TMAX,361
USC00264439,2010-09-15,TMAX,372
USC00264439,2010-09-15,TMIN,194
USR0000NKYL,2011-07-27,TMIN,167
USR0000NKYL,2011-07-27,TMAX,283
USW00053123,2010-02-08,TMIN,50
USW00053123,2010-02-08,TMAX,128
USC00264439,2012-08-31,TMIN,278
USR0000NRER,2014-07-06,TMAX,361
USC00260125,2014-01-02,TMIN,50
USC00260125,2014-01-02,TMAX,167
USR0000AMUS,2008-05-24,TMIN,39
USW00053123,2015-12-12,TMIN,67
USW00053123,2015-12-12,TMAX,133
USR0000AMUS,2008-05-24,TMAX,100
USS0015N10S,2008-10-07,TMIN,54
USW00053123,2008-10-13,TMIN,94
USC00265705,2010-09-15,TMAX,367
USR0000NRER,2014-07-06,TMIN,200
USR0000AMUS,2011-05-18,TMAX,100
USS0015N10S,2015-10-30,TMIN,-14
USS0015N10S,2015-10-30,TMAX,78
USC00265705,2011-04-01,TMAX,311
USC00029376,2005-03-07,TMIN,83
USC00265705,2005-11-08,TMAX,256
USW00023169,2012-01-13,TMIN,11
USW00023169,2012-01-13,TMAX,150
USC00265705,2011-04-01,TMIN,150
USR0000NRER,2012-11-14,TMAX,178
USR0000NRER,2012-11-14,TMIN,28
USR0000NKYL,2010-07-28,TMIN,183
USR0000NRER,2008-09-09,TMIN,189
USR0000NKYL,2010-07-28,TMAX,306
USW00023169,2011-03-02,TMIN,72
USR0000NKYL,2014-10-03,TMIN,89
USR0000NKYL,2014-10-03,TMAX,228
USR0000NRER,2008-09-09,TMAX,322
USC00261371,2010-08-06,TMAX,444
USW00023169,2006-04-28,TMAX,322
USR0000NKYL,2008-03-18,TMIN,0
USW00023169,2006-04-28,TMIN,150
USR0000NRER,2011-08-19,TMAX,356
USR0000AMUS,2007-12-06,TMAX,100
USW00023169,2011-03-02,TMAX,217
USC00029376,2005-03-07,TMAX,250
USW00023169,2011-11-01,TMIN,117
USC00264439,2011-04-01,TMIN,133
USW00023169,2013-04-14,TMIN,178
USW00023169,2013-04-14,TMAX,306
USR0000NKYL,2010-02-23,TMIN,-78
USW00023169,2014-03-25,TMIN,128
USC00265705,2013-01-09,TMAX,194
USR0000AMUS,2012-03-22,TMAX,211
USR0000AMUS,2012-03-22,TMIN,22
USW00023169,2005-03-27,TMAX,206
USW00023169,2005-03-27,TMIN,72
USR0000NKYL,2014-06-08,TMAX,283
USR0000NKYL,2008-03-18,TMAX,122
USC00265705,2015-09-18,TMIN,183
USR0000NRER,2012-09-15,TMIN,172
USR0000NRER,2012-09-15,TMAX,333
USR0000NRER,2014-02-16,TMIN,100
USW00023169,2006-02-22,TMIN,22
USW00023169,2006-02-22,TMAX,167
USC00265705,2015-09-18,TMAX,317
USW00053123,2015-04-18,TMAX,300
USW00053123,2015-04-18,TMIN,133
USC00264439,2011-04-01,TMAX,339
USW00023169,2011-11-01,TMAX,261
USR0000NKYL,2014-06-08,TMIN,167
USR0000NKYL,2009-01-02,TMAX,122
USR0000NRER,2006-12-25,TMIN,0
USC00260125,2008-02-04,TMAX,139
USC00260125,2005-11-04,TMAX,278
USR0000AMUS,2008-07-02,TMIN,183
USR0000NKYL,2010-03-23,TMAX,100
USR0000NKYL,2010-03-23,TMIN,-11
USS0015N10S,2014-03-21,TMAX,93
USR0000NRER,2005-06-23,TMAX,356
USS0015N10S,2014-08-23,TMIN,80
USS0015N10S,2014-08-23,TMAX,182
USC00264439,2008-04-02,TMIN,117
USR0000NKYL,2012-06-18,TMAX,289
USR0000NKYL,2012-06-18,TMIN,156
USS0015N10S,2014-03-21,TMIN,-2
USR0000NKYL,2006-04-19,TMAX,128
USR0000NKYL,2006-04-19,TMIN,-28
USW00053123,2005-12-24,TMAX,211
USC00264439,2008-04-02,TMAX,244
USW00053123,2005-12-24,TMIN,83
USR0000NRER,2010-08-20,TMAX,367
USR0000AMUS,2007-09-16,TMIN,189
USW00053123,2007-07-18,TMIN,267
USW00053123,2007-07-18,TMAX,422
USC00265705,2005-01-10,TMIN,106
USR0000AMUS,2007-09-16,TMAX,272
USW00023169,2013-03-17,TMAX,272
USW00023169,2015-05-01,TMIN,211
USR0000AMUS,2015-04-14,TMAX,211
USC00028516,2005-03-28,TMIN,133
USW00023169,2015-02-08,TMIN,128
USR0000NKYL,2010-08-08,TMAX,183
USR0000AMUS,2015-04-14,TMIN,50
USR0000NKYL,2010-08-08,TMIN,83
USC00028516,2005-03-28,TMAX,206
USC00264439,2009-12-10,TMIN,-33
USW00023169,2015-02-08,TMAX,250
USW00023169,2008-05-04,TMIN,183
USC00265705,2008-04-02,TMIN,100
USC00265705,2008-04-02,TMAX,261
USR0000AMUS,2014-10-15,TMAX,233
USW00023169,2008-05-04,TMAX,306
USR0000AMUS,2014-10-15,TMIN,133
USC00264439,2009-12-10,TMAX,67
USC00264439,2008-06-17,TMAX,406
USC00029376,2006-04-20,TMIN,117
USC00029376,2006-04-20,TMAX,283
USC00264439,2008-06-17,TMIN,300
USR0000AMUS,2008-07-02,TMAX,367
USW00023169,2013-03-17,TMIN,172
USC00029376,2005-02-02,TMAX,194
USC00261371,2005-06-23,TMIN,233
USC00029376,2005-02-02,TMIN,67
USW00023169,2007-10-29,TMIN,172
USW00023169,2007-10-29,TMAX,261
USW00053123,2011-06-14,TMAX,383
USR0000AMUS,2009-06-13,TMIN,139
USR0000AMUS,2009-06-13,TMAX,244
USW00023169,2015-09-07,TMAX,383
USW00023169,2015-09-07,TMIN,272
USR0000AMUS,2007-12-31,TMIN,-28
USR0000AMUS,2007-12-31,TMAX,56
USW00053123,2011-06-14,TMIN,233
USR0000AMUS,2008-11-13,TMIN,28
USC00029376,2007-02-15,TMIN,72
USW00023169,2011-04-27,TMAX,233
USW00023169,2011-04-27,TMIN,128
USC00029376,2007-02-15,TMAX,261
USW00053123,2008-02-08,TMIN,39
USR0000NKYL,2012-12-03,TMIN,0
USC00261371,2005-01-07,TMAX,128
USR0000NKYL,2012-12-03,TMAX,100
USC00261371,2005-01-07,TMIN,6
USR0000AMUS,2015-09-22,TMAX,244
USS0015N10S,2015-11-28,TMAX,-59
USR0000NRER,2005-06-23,TMIN,167
USC00260125,2015-05-20,TMAX,300
USR0000NRER,2014-08-08,TMIN,228
USW00023169,2015-07-09,TMAX,344
USR0000NKYL,2015-03-18,TMIN,67
USR0000NKYL,2015-03-18,TMAX,133
USW00023169,2015-07-09,TMIN,244
USC00261371,2008-08-22,TMIN,233
USC00261371,2008-08-22,TMAX,428
USR0000NRER,2010-08-20,TMIN,239
USR0000NKYL,2010-12-13,TMAX,161
USR0000NKYL,2010-12-13,TMIN,44
USC00265705,2005-01-10,TMAX,144
USC00261371,2005-06-23,TMAX,433
USW00053123,2008-01-12,TMAX,133
USC00260125,2015-04-01,TMAX,344
USW00053123,2008-01-12,TMIN,17
USC00260125,2015-04-01,TMIN,178
USW00053123,2014-05-15,TMIN,167
USW00053123,2014-05-15,TMAX,356
USC00260125,2015-05-20,TMIN,194
USW00023169,2009-10-25,TMAX,250
USW00023169,2009-10-25,TMIN,156
USR0000NRER,2014-08-08,TMAX,344
USS0015N10S,2015-11-28,TMIN,-127
USC00264439,2012-10-29,TMAX,267
USR0000AMUS,2015-06-25,TMAX,361
USC00029376,2007-03-01,TMAX,161
USW00053123,2007-06-01,TMIN,222
USW00053123,2007-06-01,TMAX,389
USW00053123,2009-07-25,TMIN,278
USC00264439,2011-05-12,TMAX,328
USC00261371,2009-04-25,TMIN,83
USC00265705,2012-05-10,TMAX,344
USC00264439,2011-05-12,TMIN,144
USW00053123,2008-03-03,TMAX,150
USC00265705,2011-05-12,TMAX,283
USR0000NKYL,2007-09-01,TMAX,272
USR0000NKYL,2007-09-01,TMIN,178
USC00265705,2011-05-12,TMIN,156
USW00053123,2008-03-03,TMIN,50
USR0000NRER,2014-01-30,TMAX,178
USC00265705,2012-05-10,TMIN,183
USR0000NRER,2014-01-30,TMIN,89
USR0000NRER,2007-06-14,TMAX,383
USW00053123,2005-06-29,TMIN,222
USW00023169,2015-12-10,TMAX,211
USW00053123,2015-08-14,TMIN,256
USW00053123,2015-08-14,TMAX,400
USW00023169,2006-12-02,TMIN,22
USC00265705,2009-12-10,TMIN,-22
USW00023169,2006-12-02,TMAX,122
USR0000AMUS,2008-01-06,TMIN,11
USW00053123,2006-04-29,TMIN,172
USC00264439,2009-10-25,TMAX,244
USC00264439,2009-10-25,TMIN,111
USC00265705,2009-10-25,TMAX,294
USC00265705,2009-10-25,TMIN,133
USC00264439,2012-05-10,TMAX,372
USC00265705,2008-05-28,TMAX,289
USR0000NRER,2007-06-14,TMIN,233
USC00265705,2008-05-28,TMIN,122
USW00023169,2008-06-06,TMIN,194
USR0000NKYL,2015-08-17,TMAX,311
USR0000NKYL,2015-08-17,TMIN,200
USR0000NKYL,2005-11-08,TMIN,56
USC00261371,2009-04-25,TMAX,222
USR0000NRER,2015-10-12,TMAX,317
USR0000NRER,2015-10-12,TMIN,167
USR0000AMUS,2008-01-06,TMAX,33
USW00053123,2015-10-22,TMIN,144
USW00053123,2015-10-22,TMAX,256
USW00023169,2008-06-06,TMAX,356
USC00264439,2012-05-10,TMIN,189
USW00053123,2009-07-25,TMAX,361
USC00265705,2009-12-10,TMAX,78
USC00029376,2005-04-17,TMIN,128
USW00023169,2015-12-10,TMIN,61
USS0015N10S,2014-07-17,TMAX,248
USW00023169,2015-05-01,TMAX,356
USR0000NRER,2011-11-18,TMIN,11
USW00023169,2012-04-08,TMIN,94
USW00023169,2012-04-08,TMAX,283
USR0000NRER,2011-11-18,TMAX,183
USC00260125,2008-09-12,TMAX,361
USC00260125,2008-09-12,TMIN,217
USR0000AMUS,2015-06-25,TMIN,189
USR0000AMUS,2008-02-03,TMAX,11
USS0015N10S,2014-07-17,TMIN,116
USW00023169,2014-11-19,TMAX,161
USW00023169,2011-01-13,TMIN,33
USW00023169,2011-01-13,TMAX,150
USR0000NKYL,2010-12-17,TMIN,-39
USC00264439,2012-10-29,TMIN,94
USW00023169,2014-11-19,TMIN,67
USR0000AMUS,2008-02-03,TMIN,-6
USR0000NKYL,2010-12-17,TMAX,28
USC00260125,2014-05-08,TMIN,133
USC00029376,2007-03-01,TMIN,28
USC00265705,2012-10-29,TMAX,272
USW00023169,2008-06-24,TMIN,272
USC00265705,2012-10-29,TMIN,83
USW00023169,2008-06-24,TMAX,411
USW00053123,2009-07-19,TMIN,289
USC00028516,2007-01-22,TMIN,-6
USC00028516,2007-01-22,TMAX,139
USC00029376,2005-04-17,TMAX,339
USW00023169,2009-11-21,TMIN,94
USW00023169,2009-11-21,TMAX,194
USR0000NKYL,2012-10-20,TMAX,211
USW00053123,2009-07-19,TMAX,428
USW00053123,2015-06-26,TMAX,439
USS0015N10S,2008-08-28,TMAX,234
USC00261371,2006-10-12,TMIN,122
USR0000NKYL,2012-10-20,TMIN,89
USS0015N10S,2015-09-18,TMIN,47
USC00260125,2008-01-14,TMAX,172
USC00260125,2008-01-14,TMIN,28
USS0015N10S,2015-09-18,TMAX,168
USC00261371,2007-09-11,TMAX,450
USC00264439,2008-07-10,TMAX,428
USC00261371,2007-09-11,TMIN,244
USC00264439,2008-07-10,TMIN,283
USC00265705,2008-07-10,TMAX,444
USC00265705,2008-07-10,TMIN,311
USS0015N10S,2008-08-28,TMIN,116
USW00053123,2015-06-26,TMIN,311
USC00261371,2006-10-12,TMAX,311
USR0000AMUS,2008-11-13,TMAX,211
USC00265705,2007-12-25,TMAX,161
USR0000AMUS,2010-04-18,TMIN,50
USR0000AMUS,2010-04-18,TMAX,250
USR0000NRER,2013-08-12,TMIN,178
USW00023169,2008-05-23,TMIN,117
USC00264439,2011-07-02,TMAX,439
USC00264439,2011-07-02,TMIN,239
USW00023169,2008-05-23,TMAX,194
USR0000NRER,2013-08-12,TMAX,361
USC00264439,2011-04-07,TMAX,194
USC00264439,2011-04-07,TMIN,83
USW00023169,2008-06-27,TMIN,239
USW00023169,2008-06-27,TMAX,400
USC00264439,2007-12-25,TMIN,-6
USW00023169,2005-08-13,TMAX,378
USC00260125,2005-06-17,TMAX,394
USC00264439,2007-12-25,TMAX,83
USW00023169,2005-08-13,TMIN,233
USW00023169,2009-04-04,TMIN,78
USC00265705,2011-04-07,TMAX,206
USC00264439,2015-04-09,TMIN,72
USC00264439,2007-02-15,TMAX,178
USW00023169,2009-04-04,TMAX,172
USW00053123,2012-09-24,TMIN,239
USC00265705,2015-04-09,TMIN,100
USC00029376,2006-06-24,TMIN,283
USC00029376,2006-06-24,TMAX,472
USC00260125,2006-01-12,TMIN,44
USC00028516,2006-02-16,TMAX,111
USC00028516,2006-02-16,TMIN,17
USS0015N10S,2012-04-08,TMIN,-3
USS0015N10S,2012-04-08,TMAX,133
USW00053123,2015-05-02,TMIN,194
USC00260125,2006-01-12,TMAX,183
USC00260125,2008-02-16,TMIN,22
USW00023169,2006-06-15,TMIN,206
USW00023169,2006-06-15,TMAX,344
USW00023169,2009-04-20,TMIN,161
USW00023169,2009-04-20,TMAX,328
USR0000NKYL,2009-09-05,TMIN,100
USR0000NKYL,2009-09-05,TMAX,256
USC00261071,2005-01-21,TMAX,194
USC00261071,2005-01-21,TMIN,83
